Index,Settings,TimeStamp,channel,freq_mhz,packetIndex,captureFileName,rf_ports,vsa_rlev_dbm,vsg_ports,vsg_power_dbm,mcsIndex,dataRateMbps,codingRate,codingType,techStandard,psduCrc,packetFormat,packetType,toDS,fromDS,packetSubtype,multiUserNumber,ruIndex,ruSize,dcm,staId,signalBandwidth,captureDataSampleRate,gi,ltfSize,numEhtSigSymbol,ldpcExtraSymbol,afactorInSigA,packetExtDuration,numLtfSymbol,beDlUl,beBssColor,bePunctured,beSigMcs,beUSigDcm,beNumberOfSigSymbols,bePeDisambiguity,spaceTimeStreamCount,spatialStreamCount,beamforming,vsaIndex,macAddress1,macAddress2,macAddress3,macAddress4,psduByteCount,Measurements,spatialStreamCount,startLocationUs,packetDurationUs,headGapUs,tailGapUs,ofdmStartLocationUs,ofdmPacketDurationUs,ofdmHeadGapUs,ofdmTailGapUs,evm,preamblePower,peakPower,frequencyError,symbolClockError,lsigLength,triggerFrameUlLength,triggerFrameApTxPower,triggerBasedFrequencyError,triggerBasedSymbolClockError,triggerBasedApTxPower,triggerBasedTargetRssi
10,,2022-02-18 11:01:14.227225,,2417,3,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,RTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,3,00:90:4c:89:05:a5,00:90:4c:2b:ef:3c,N/A,N/A,20,,1,927.4312760680914,52.07501817494631,285.68750713020563,16.168691217899323,927.3375035263598,52.05621710047126,285.80002253875136,16.206293366849422,-39.96131134033203,-9.97548770904541,0.9625134468078613,-31169.123046875,-6.302322864532471,20,-999,-999,,,-999,-999
11,,2022-02-18 11:01:14.227225,,2417,3,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,RTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,4,00:90:4c:89:05:a5,00:90:4c:2b:ef:3c,N/A,N/A,20,,1,927.4312760680914,52.07501817494631,285.68750713020563,16.168691217899323,927.4937328882515,51.89998773857951,285.9562519006431,16.243779100477695,-38.10466003417969,-10.771822929382324,-1.8016786575317383,-31205.21484375,-7.952421188354492,20,-999,-999,,,-999,-999
12,,2022-02-18 11:01:14.227225,,2417,4,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,CTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,1,00:90:4c:2b:ef:3c,N/A,N/A,N/A,14,,1,995.674985460937,44.081243686378,16.168691217899323,15.912577509880066,995.7000147551298,43.956213630735874,16.30629412829876,16.012578271329403,-31.07638168334961,-11.875516891479492,-0.5070785284042358,-31240.6015625,10.724447250366211,14,-999,-999,-999,-999,-999,-999
13,,2022-02-18 11:01:14.227225,,2417,4,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,CTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,2,00:90:4c:2b:ef:3c,N/A,N/A,N/A,14,,1,995.674985460937,44.081243686378,16.168691217899323,15.912577509880066,995.7124711945653,43.94375719130039,16.31875056773424,16.00629184395075,-32.31141662597656,-17.099342346191406,-5.652547836303711,-31235.39453125,-3.876633644104004,14,-999,-999,,,-999,-999
14,,2022-02-18 11:01:14.227225,,2417,4,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,CTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,3,00:90:4c:2b:ef:3c,N/A,N/A,N/A,14,,1,995.674985460937,44.081243686378,16.168691217899323,15.912577509880066,995.6000139936805,44.05621439218521,16.206293366849422,15.925033949315548,-33.404052734375,-11.540410041809082,-1.1512093544006348,-31251.287109375,0.6558713912963867,14,-999,-999,,,-999,-999
15,,2022-02-18 11:01:14.227225,,2417,4,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,0,6,1/2,BCC,802.11a/g,1,non-HT,Control,0,0,CTS[Control],1,0,0,0,0,20,160,-999,-999,0,-999,-999,-999,-999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,-999,4,00:90:4c:2b:ef:3c,N/A,N/A,N/A,14,,1,995.674985460937,44.081243686378,16.168691217899323,15.912577509880066,995.6374997273088,44.01872865855694,16.243779100477695,16.081263311207294,-24.569013595581055,-4.671497821807861,5.682456970214844,-31130.013671875,-4.650994300842285,14,-999,-999,,,-999,-999
16,,2022-02-18 11:01:14.227225,,2417,5,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,3,288.23529052734375,1/2,LDPC,802.11ax,1,HE-SU,Data,0,1,QoS Data[Data],1,0,0,0,0,80,160,8.000000093488779e-07,2,0,0,3,1.2e-05,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,-999,1,00:90:4c:89:05:a5,00:90:4c:2b:ef:3c,00:90:4c:2b:ef:3c,N/A,146782,,2,1055.668806657195,4142.587305977941,15.912577509880066,16.04389399290085,1055.668806657195,4142.400110140443,16.012578271329403,16.256235539913177,-34.02415084838867,-10.885553359985352,2.660832405090332,-31246.234375,-6.041418552398682,3088,-999,-999,-999,-999,-999,-999
17,,2022-02-18 11:01:14.227225,,2417,5,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,3,288.23529052734375,1/2,LDPC,802.11ax,1,HE-SU,Data,0,1,QoS Data[Data],1,0,0,0,0,80,160,8.000000093488779e-07,2,0,0,3,1.2e-05,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,-999,2,00:90:4c:89:05:a5,00:90:4c:2b:ef:3c,00:90:4c:2b:ef:3c,N/A,146782,,2,1055.668806657195,4142.587305977941,15.912577509880066,16.04389399290085,1055.6625202298164,4142.4063965678215,16.00629184395075,16.268808394670486,-33.64212417602539,-9.69484806060791,2.9499356746673584,-31246.501953125,-6.017065048217773,3088,-999,-999,,,-999,-999
18,,2022-02-18 11:01:14.227225,,2417,5,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,3,288.23529052734375,1/2,LDPC,802.11ax,1,HE-SU,Data,0,1,QoS Data[Data],1,0,0,0,0,80,160,8.000000093488779e-07,2,0,0,3,1.2e-05,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,-999,3,00:90:4c:89:05:a5,00:90:4c:2b:ef:3c,00:90:4c:2b:ef:3c,N/A,146782,,2,1055.668806657195,4142.587305977941,15.912577509880066,16.04389399290085,1055.5812623351812,4142.487654462457,15.925033949315548,16.156118363142014,-35.487640380859375,-9.530234336853027,2.4962494373321533,-31246.703125,-6.039051055908203,3088,-999,-999,,,-999,-999
19,,2022-02-18 11:01:14.227225,,2417,5,,"RF3A,RF3B,RF3C,RF3D",0,"RF4A,RF4B,RF4C,RF4D",-10,3,288.23529052734375,1/2,LDPC,802.11ax,1,HE-SU,Data,0,1,QoS Data[Data],1,0,0,0,0,80,160,8.000000093488779e-07,2,0,0,3,1.2e-05,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,-999,4,00:90:4c:89:05:a5,00:90:4c:2b:ef:3c,00:90:4c:2b:ef:3c,N/A,146782,,2,1055.668806657195,4142.587305977941,15.912577509880066,16.04389399290085,1055.737491697073,4142.331425100565,16.081263311207294,16.193371266126633,-34.642738342285156,-10.340088844299316,2.748162269592285,-31246.734375,-6.042749404907227,3088,-999,-999,,,-999,-999
